DATA,LOCAL,VELOCIDADE DO VENTO
04/03/2022,HHVXE,0.4
04/03/2022,GOLZK,1.0
04/03/2022,AAGGK,19.3
04/03/2022,CSCHI,7.6
04/03/2022,NSTZL,28.3
04/03/2022,WYEFJ,11.6
04/03/2022,NYPJG,31.9
04/03/2022,QHLNE,20.6
04/03/2022,GKGVE,11.3
04/03/2022,PIDOD,6.9
04/03/2022,EFTDM,14.5
04/03/2022,DMPLW,0.4
04/03/2022,RXCIP,4.1
04/03/2022,WKOUM,10.8
04/03/2022,IPXXJ,2.2
04/03/2022,XBEOU,27.9
04/03/2022,UFWMZ,11.2
04/03/2022,CGILB,3.2
04/03/2022,ICRWF,14.4
04/03/2022,HLOHY,12.8
04/03/2022,UQJIF,2.7
04/03/2022,GGBYI,25.1
04/03/2022,JMXMO,5.5
04/03/2022,MVIRX,32.8
04/03/2022,HMWPM,24.6
04/03/2022,WMQGI,17.7
04/03/2022,FDUYC,21.4
04/03/2022,GVFBA,18.0
04/03/2022,GUWNT,1.7
04/03/2022,APNMN,31.6
04/03/2022,NUGGK,1.2
04/03/2022,TYCYW,29.8
04/03/2022,AOBUQ,18.2
04/03/2022,WRZIC,25.0
04/03/2022,PALPN,3.0
04/03/2022,LSCQF,18.8
04/03/2022,SNUWB,17.9
04/03/2022,OOWLJ,26.4
04/03/2022,VZGRS,32.7
04/03/2022,SUWIW,6.2
04/03/2022,IPBHI,27.3
04/03/2022,YWEYG,1.0
04/03/2022,XIHWT,25.9
04/03/2022,JIXYP,4.1
04/03/2022,GWDFV,14.7
04/03/2022,LECCX,11.9
04/03/2022,MRWAB,28.1
04/03/2022,GRSHX,22.7
04/03/2022,DUNVK,18.7
04/03/2022,FIAJG,4.3
04/03/2022,FKCFL,12.0
04/03/2022,RZXRA,29.5
04/03/2022,IFPOP,3.5
04/03/2022,SRZPM,16.5
04/03/2022,HGVHP,2.0
04/03/2022,WOGQR,7.9
04/03/2022,LHIDE,16.9
04/03/2022,DVWOH,7.8
04/03/2022,REKCM,12.4
04/03/2022,CXWBB,14.4
04/03/2022,GPVYT,18.6
04/03/2022,OLISD,13.6
04/03/2022,BIGSA,6.0
04/03/2022,RENLA,5.6
04/03/2022,DWOZD,25.6
04/03/2022,OFLUR,30.4
04/03/2022,IHJVV,20.0
04/03/2022,YRZRK,15.5
04/03/2022,PEVHE,11.6
04/03/2022,UHBWY,23.8
04/03/2022,WVAXG,30.2
04/03/2022,TYZGZ,14.8
04/03/2022,WTKCW,19.8
04/03/2022,GSOCR,25.3
04/03/2022,RRVRV,11.4
04/03/2022,YQRWY,6.8
04/03/2022,XCTZF,1.0
04/03/2022,EGZIU,3.5
04/03/2022,JBMHV,27.4
04/03/2022,FDEQR,26.7
04/03/2022,AVJOM,26.3
04/03/2022,UMNEI,4.5
04/03/2022,SYZEI,7.9
04/03/2022,CWLTI,2.9
04/03/2022,RAZMS,4.9
04/03/2022,KBBZU,32.3
04/03/2022,WRHTT,12.4
04/03/2022,FXWQA,0.3
04/03/2022,EFTSM,15.3
04/03/2022,SOAYS,11.4
04/03/2022,BBEFC,1.9
04/03/2022,BPYMG,1.9
04/03/2022,AOUGH,11.0
04/03/2022,QDFYZ,26.6
04/03/2022,EOVWI,4.7
04/03/2022,ZEHVO,8.6
04/03/2022,QEUVP,1.9
04/03/2022,DHQPF,7.5
04/03/2022,WIYLF,16.2
04/03/2022,NFQPX,25.9
04/03/2022,WJXRS,15.2
04/03/2022,QWFAU,3.8
04/03/2022,SJFRM,2.7
04/03/2022,FQDLL,21.7
04/03/2022,FQEJP,18.5
04/03/2022,TEXZM,22.4
04/03/2022,FLUAV,16.6
04/03/2022,PFNNW,5.2
04/03/2022,MTLAN,2.2
04/03/2022,KLBZI,13.3
04/03/2022,YPQNJ,0.6
04/03/2022,BYGJD,19.1
04/03/2022,KRFTL,7.8
04/03/2022,JZTIE,6.3
04/03/2022,XIRCS,20.1
04/03/2022,WCJUH,23.2
04/03/2022,VQCVX,19.2
04/03/2022,ZOHFZ,16.9
04/03/2022,VCKJR,14.3
04/03/2022,NCQEO,25.1
04/03/2022,FFRKS,17.9
04/03/2022,JFCPE,13.0
04/03/2022,RSEJJ,23.6
04/03/2022,WNYKN,25.3
04/03/2022,QRZBZ,17.2
04/03/2022,RHMHZ,20.8
04/03/2022,EGPYK,5.0
04/03/2022,IAEQS,20.4
04/03/2022,WNZHM,13.5
04/03/2022,HSWFZ,1.7
04/03/2022,PYPJZ,21.6
04/03/2022,ICMCI,25.0
04/03/2022,HMZOK,32.7
04/03/2022,WCSMC,8.2
04/03/2022,HLWUD,7.9
04/03/2022,YKIQR,26.1
04/03/2022,UNFLJ,30.1
04/03/2022,WGEZY,11.8
04/03/2022,PLHLQ,25.9
04/03/2022,AYINV,14.3
04/03/2022,GUPXF,31.3
04/03/2022,BWFCD,19.2
04/03/2022,GYMNW,31.5
04/03/2022,HHCQN,14.1
04/03/2022,JJBIF,18.0
04/03/2022,TPEFG,26.7
04/03/2022,AOGUO,15.2
04/03/2022,UOANU,29.2
04/03/2022,XIUXL,26.4
04/03/2022,LUIYB,9.3
04/03/2022,QPBTK,15.6
04/03/2022,VTQBI,24.4
04/03/2022,SUMFL,23.3
04/03/2022,BWODT,29.8
04/03/2022,AWXSX,9.3
04/03/2022,ZTIFF,13.5
04/03/2022,DIMPP,14.3
04/03/2022,NNBOW,14.3
04/03/2022,UHAEI,11.6
04/03/2022,UZXCI,0.8
04/03/2022,OCZXI,28.3
04/03/2022,HEXAM,11.4
04/03/2022,UGQWT,21.1
04/03/2022,FHPKL,9.4
04/03/2022,ZFMCJ,30.3
04/03/2022,QRGCJ,25.7
04/03/2022,NVDCV,14.2
04/03/2022,ZGOGT,9.8
04/03/2022,CNWLE,28.1
04/03/2022,DDXDJ,5.7
04/03/2022,ZPBEH,23.4
04/03/2022,RWKHX,12.3
04/03/2022,GYTYQ,27.3
04/03/2022,QOSNH,16.5
04/03/2022,FIVYC,18.0
04/03/2022,EPHKD,27.3
04/03/2022,ABXRZ,13.6
04/03/2022,MTAMV,17.9
04/03/2022,PVCPM,12.0
04/03/2022,QFUAR,18.8
04/03/2022,QDXPS,32.6
04/03/2022,CNNCK,11.5
04/03/2022,ROFTR,25.3
04/03/2022,MDGNI,27.8
04/03/2022,EDPGQ,27.9
04/03/2022,CMCRZ,5.4
04/03/2022,ACDHA,3.9
04/03/2022,AMSHS,17.6
04/03/2022,NONYR,5.4
04/03/2022,TEAAU,3.3
04/03/2022,SZLHA,26.3
04/03/2022,SBJSB,23.4
04/03/2022,LPMOG,10.7
04/03/2022,TLWDX,6.3
04/03/2022,GPZNX,27.3
04/03/2022,QPHPP,17.0
04/03/2022,OVHSC,31.7
04/03/2022,IOAEM,30.2
04/03/2022,MLMJR,6.1
04/03/2022,DHBIW,28.5
04/03/2022,NZHRS,11.7
04/03/2022,MLVGY,27.4
04/03/2022,DKVRB,16.1
04/03/2022,BNVFU,25.3
04/03/2022,ANYUE,19.0
04/03/2022,LBIBC,29.1
01/11/2020,VYVGI,29.3
01/11/2020,USQAC,1.6
01/11/2020,IPWXM,22.8
01/11/2020,DENKA,8.8
01/11/2020,HUUUZ,17.5
01/11/2020,PQBLT,24.3
01/11/2020,QQAGC,7.8
01/11/2020,SQORR,28.2
01/11/2020,ZLNXH,7.3
01/11/2020,DSAII,19.9
01/11/2020,ZQVSU,27.8
01/11/2020,ZQLQF,1.1
01/11/2020,JUALF,17.9
01/11/2020,ODNJR,14.9
01/11/2020,QTKNK,17.2
01/11/2020,NPFFO,8.2
01/11/2020,VODXF,27.9
01/11/2020,TRETF,28.0
01/11/2020,DTMHI,10.6
01/11/2020,JZGDA,1.0
01/11/2020,FSABB,21.5
01/11/2020,YMYHI,8.8
01/11/2020,VASJU,14.9
01/11/2020,KXFFP,26.4
01/11/2020,ORGYD,7.8
01/11/2020,HLLJI,5.2
01/11/2020,NBZGO,12.0
01/11/2020,YGMWM,26.1
01/11/2020,WOVHE,21.8
01/11/2020,PXLGY,14.7
01/11/2020,YDTEU,32.3
01/11/2020,SLZLX,22.2
01/11/2020,XGKEN,24.7
01/11/2020,EABDR,16.4
01/11/2020,NNQIH,9.2
01/11/2020,FTCLW,1.2
01/11/2020,ZJPKS,6.1
01/11/2020,GTJRP,23.3
01/11/2020,XFDUL,9.0
01/11/2020,MXPAM,0.1
01/11/2020,PYJZU,13.6
01/11/2020,VUBPL,28.1
01/11/2020,SMCRS,5.4
01/11/2020,SSNQX,14.0
01/11/2020,MYEJE,27.0
01/11/2020,JYWGJ,5.4
01/11/2020,VBGYH,3.3
01/11/2020,ALXPA,6.7
01/11/2020,OYSCR,19.1
01/11/2020,VKYDS,13.3
01/11/2020,HHVXE,7.2
01/11/2020,GOLZK,22.4
01/11/2020,AAGGK,21.5
01/11/2020,CSCHI,22.9
01/11/2020,NSTZL,4.5
01/11/2020,WYEFJ,3.8
01/11/2020,NYPJG,24.8
01/11/2020,QHLNE,24.4
01/11/2020,GKGVE,12.0
01/11/2020,PIDOD,14.2
01/11/2020,EFTDM,19.1
01/11/2020,DMPLW,15.0
01/11/2020,RXCIP,15.0
01/11/2020,WKOUM,1.1
01/11/2020,IPXXJ,9.0
01/11/2020,XBEOU,19.2
01/11/2020,UFWMZ,3.4
01/11/2020,CGILB,8.0
01/11/2020,ICRWF,1.1
01/11/2020,HLOHY,2.7
01/11/2020,UQJIF,23.6
01/11/2020,GGBYI,24.0
01/11/2020,JMXMO,1.6
01/11/2020,MVIRX,21.9
01/11/2020,HMWPM,26.7
01/11/2020,WMQGI,7.8
01/11/2020,FDUYC,11.1
01/11/2020,GVFBA,16.3
01/11/2020,GUWNT,31.2
01/11/2020,APNMN,27.9
01/11/2020,NUGGK,3.0
01/11/2020,TYCYW,13.8
01/11/2020,AOBUQ,7.6
01/11/2020,WRZIC,16.9
01/11/2020,PALPN,15.9
01/11/2020,LSCQF,15.0
01/11/2020,SNUWB,5.4
01/11/2020,OOWLJ,10.7
01/11/2020,VZGRS,31.7
01/11/2020,SUWIW,0.5
01/11/2020,IPBHI,20.6
01/11/2020,YWEYG,28.3
01/11/2020,XIHWT,14.8
01/11/2020,JIXYP,26.9
01/11/2020,GWDFV,3.0
01/11/2020,LECCX,15.6
01/11/2020,MRWAB,4.3
01/11/2020,GRSHX,18.9
01/11/2020,DUNVK,3.2
01/11/2020,FIAJG,2.6
01/11/2020,FKCFL,24.2
01/11/2020,RZXRA,25.6
01/11/2020,IFPOP,10.8
01/11/2020,SRZPM,6.0
01/11/2020,HGVHP,31.7
01/11/2020,WOGQR,22.5
01/11/2020,LHIDE,12.7
01/11/2020,DVWOH,10.3
01/11/2020,REKCM,28.6
01/11/2020,CXWBB,10.6
01/11/2020,GPVYT,25.1
01/11/2020,OLISD,7.2
01/11/2020,BIGSA,6.0
01/11/2020,RENLA,8.1
01/11/2020,DWOZD,25.2
01/11/2020,OFLUR,27.7
01/11/2020,IHJVV,25.0
01/11/2020,YRZRK,16.3
01/11/2020,PEVHE,14.9
01/11/2020,UHBWY,21.4
01/11/2020,WVAXG,11.0
01/11/2020,TYZGZ,7.1
01/11/2020,WTKCW,4.2
01/11/2020,GSOCR,11.0
01/11/2020,RRVRV,14.6
01/11/2020,YQRWY,29.4
01/11/2020,XCTZF,29.0
01/11/2020,EGZIU,27.4
01/11/2020,JBMHV,31.6
01/11/2020,FDEQR,31.2
01/11/2020,AVJOM,13.3
01/11/2020,UMNEI,11.0
01/11/2020,SYZEI,5.9
01/11/2020,CWLTI,26.8
01/11/2020,RAZMS,23.1
01/11/2020,KBBZU,28.1
01/11/2020,WRHTT,11.8
01/11/2020,FXWQA,32.1
01/11/2020,EFTSM,18.8
01/11/2020,SOAYS,2.6
01/11/2020,BBEFC,28.0
01/11/2020,BPYMG,26.0
01/11/2020,AOUGH,23.0
01/11/2020,QDFYZ,15.2
01/11/2020,EOVWI,22.2
01/11/2020,ZEHVO,0.2
01/11/2020,QEUVP,6.9
01/11/2020,DHQPF,11.2
01/11/2020,WIYLF,15.6
01/11/2020,NFQPX,8.4
01/11/2020,WJXRS,0.4
01/11/2020,QWFAU,21.4
01/11/2020,SJFRM,31.2
01/11/2020,FQDLL,31.9
01/11/2020,FQEJP,2.3
01/11/2020,TEXZM,3.1
01/11/2020,FLUAV,10.1
01/11/2020,PFNNW,23.0
01/11/2020,MTLAN,8.5
01/11/2020,KLBZI,26.2
01/11/2020,YPQNJ,13.9
01/11/2020,BYGJD,11.5
01/11/2020,KRFTL,18.5
01/11/2020,JZTIE,32.6
01/11/2020,XIRCS,30.2
01/11/2020,WCJUH,20.2
01/11/2020,VQCVX,23.2
01/11/2020,ZOHFZ,21.3
01/11/2020,VCKJR,30.8
01/11/2020,NCQEO,11.6
01/11/2020,FFRKS,25.2
01/11/2020,JFCPE,30.3
01/11/2020,RSEJJ,29.7
01/11/2020,WNYKN,3.3
01/11/2020,QRZBZ,13.3
01/11/2020,RHMHZ,4.3
01/11/2020,EGPYK,0.2
01/11/2020,IAEQS,10.6
01/11/2020,WNZHM,0.5
01/11/2020,HSWFZ,2.8
01/11/2020,PYPJZ,23.6
01/11/2020,ICMCI,3.2
01/11/2020,HMZOK,27.9
01/11/2020,WCSMC,32.8
01/11/2020,HLWUD,14.9
01/11/2020,YKIQR,27.5
01/11/2020,UNFLJ,12.3
01/11/2020,WGEZY,27.3
01/11/2020,PLHLQ,28.0
01/11/2020,AYINV,1.3
01/11/2020,GUPXF,9.1
01/11/2020,BWFCD,17.1
01/11/2020,GYMNW,2.6
01/11/2020,HHCQN,0.1
01/11/2020,JJBIF,2.9
01/11/2020,TPEFG,28.2
01/11/2020,AOGUO,24.9
01/11/2020,UOANU,13.8
01/11/2020,XIUXL,19.3
01/11/2020,LUIYB,20.6
01/11/2020,QPBTK,32.3
01/11/2020,VTQBI,11.4
01/11/2020,SUMFL,20.4
01/11/2020,BWODT,7.5
01/11/2020,AWXSX,16.3
01/11/2020,ZTIFF,13.8
01/11/2020,DIMPP,19.7
01/11/2020,NNBOW,1.5
01/11/2020,UHAEI,18.0
01/11/2020,UZXCI,6.1
01/11/2020,OCZXI,13.3
01/11/2020,HEXAM,26.7
01/11/2020,UGQWT,8.5
01/11/2020,FHPKL,21.1
01/11/2020,ZFMCJ,27.8
01/11/2020,QRGCJ,32.4
01/11/2020,NVDCV,27.3
01/11/2020,ZGOGT,27.9
01/11/2020,CNWLE,32.1
01/11/2020,DDXDJ,29.8
01/11/2020,ZPBEH,31.3
01/11/2020,RWKHX,32.0
01/11/2020,GYTYQ,10.4
01/11/2020,QOSNH,4.9
01/11/2020,FIVYC,1.3
01/11/2020,EPHKD,8.8
01/11/2020,ABXRZ,15.8
01/11/2020,MTAMV,5.9
01/11/2020,PVCPM,24.7
01/11/2020,QFUAR,4.1
01/11/2020,QDXPS,22.8
01/11/2020,CNNCK,13.3
01/11/2020,ROFTR,29.4
01/11/2020,MDGNI,28.1
01/11/2020,EDPGQ,9.1
01/11/2020,CMCRZ,0.8
01/11/2020,ACDHA,13.4
01/11/2020,AMSHS,23.3
01/11/2020,NONYR,16.9
01/11/2020,TEAAU,5.7
01/11/2020,SZLHA,18.9
01/11/2020,SBJSB,12.7
01/11/2020,LPMOG,23.1
01/11/2020,TLWDX,30.3
01/11/2020,GPZNX,6.1
01/11/2020,QPHPP,27.5
01/11/2020,OVHSC,27.4
01/11/2020,IOAEM,5.7
01/11/2020,MLMJR,7.3
01/11/2020,DHBIW,6.5
01/11/2020,NZHRS,8.7
01/11/2020,MLVGY,13.9
01/11/2020,DKVRB,16.0
01/11/2020,BNVFU,21.9
01/11/2020,ANYUE,12.5
01/11/2020,LBIBC,6.8
18/12/2022,VYVGI,5.9
18/12/2022,USQAC,22.6
18/12/2022,IPWXM,14.8
18/12/2022,DENKA,9.2
18/12/2022,HUUUZ,14.3
18/12/2022,PQBLT,8.1
18/12/2022,QQAGC,22.0
18/12/2022,SQORR,22.1
18/12/2022,ZLNXH,24.5
18/12/2022,DSAII,23.4
18/12/2022,ZQVSU,16.8
18/12/2022,ZQLQF,5.7
18/12/2022,JUALF,28.3
18/12/2022,ODNJR,16.0
18/12/2022,QTKNK,25.8
18/12/2022,NPFFO,4.0
18/12/2022,VODXF,19.3
18/12/2022,TRETF,32.3
18/12/2022,DTMHI,20.0
18/12/2022,JZGDA,10.6
18/12/2022,FSABB,8.5
18/12/2022,YMYHI,16.5
18/12/2022,VASJU,12.4
18/12/2022,KXFFP,13.5
18/12/2022,ORGYD,26.8
18/12/2022,HLLJI,5.4
18/12/2022,NBZGO,11.3
18/12/2022,YGMWM,26.1
18/12/2022,WOVHE,14.4
18/12/2022,PXLGY,8.8
18/12/2022,YDTEU,4.3
18/12/2022,SLZLX,17.1
18/12/2022,XGKEN,10.2
18/12/2022,EABDR,7.0
18/12/2022,NNQIH,17.1
18/12/2022,FTCLW,3.3
18/12/2022,ZJPKS,10.2
18/12/2022,GTJRP,7.3
18/12/2022,XFDUL,2.5
18/12/2022,MXPAM,25.4
18/12/2022,PYJZU,11.6
18/12/2022,VUBPL,26.2
18/12/2022,SMCRS,8.2
18/12/2022,SSNQX,14.5
18/12/2022,MYEJE,21.7
18/12/2022,JYWGJ,19.1
18/12/2022,VBGYH,20.7
18/12/2022,ALXPA,16.7
18/12/2022,OYSCR,18.6
18/12/2022,VKYDS,12.9
18/12/2022,HHVXE,24.7
18/12/2022,GOLZK,0.4
18/12/2022,AAGGK,10.2
18/12/2022,CSCHI,24.9
18/12/2022,NSTZL,14.0
18/12/2022,WYEFJ,18.5
18/12/2022,NYPJG,15.8
18/12/2022,QHLNE,13.0
18/12/2022,GKGVE,23.2
18/12/2022,PIDOD,28.4
18/12/2022,EFTDM,30.3
18/12/2022,DMPLW,31.2
18/12/2022,RXCIP,13.3
18/12/2022,WKOUM,18.8
18/12/2022,IPXXJ,11.2
18/12/2022,XBEOU,5.7
18/12/2022,UFWMZ,11.3
18/12/2022,CGILB,30.5
18/12/2022,ICRWF,24.2
18/12/2022,HLOHY,4.8
18/12/2022,UQJIF,21.7
18/12/2022,GGBYI,17.6
18/12/2022,JMXMO,12.1
18/12/2022,MVIRX,14.5
18/12/2022,HMWPM,20.5
18/12/2022,WMQGI,27.3
18/12/2022,FDUYC,26.6
18/12/2022,GVFBA,28.5
18/12/2022,GUWNT,30.1
18/12/2022,APNMN,7.6
18/12/2022,NUGGK,2.5
18/12/2022,TYCYW,8.4
18/12/2022,AOBUQ,26.7
18/12/2022,WRZIC,8.6
18/12/2022,PALPN,26.4
18/12/2022,LSCQF,18.4
18/12/2022,SNUWB,16.4
18/12/2022,OOWLJ,28.6
18/12/2022,VZGRS,27.3
18/12/2022,SUWIW,15.1
18/12/2022,IPBHI,32.2
18/12/2022,YWEYG,31.9
18/12/2022,XIHWT,12.3
18/12/2022,JIXYP,31.4
18/12/2022,GWDFV,13.6
18/12/2022,LECCX,28.2
18/12/2022,MRWAB,30.9
18/12/2022,GRSHX,27.2
18/12/2022,DUNVK,2.2
18/12/2022,FIAJG,2.6
18/12/2022,FKCFL,11.7
18/12/2022,RZXRA,23.8
18/12/2022,IFPOP,10.5
18/12/2022,SRZPM,25.8
18/12/2022,HGVHP,6.6
18/12/2022,WOGQR,12.5
18/12/2022,LHIDE,15.1
18/12/2022,DVWOH,21.7
18/12/2022,REKCM,17.5
18/12/2022,CXWBB,0.3
18/12/2022,GPVYT,6.3
18/12/2022,OLISD,30.5
18/12/2022,BIGSA,7.2
18/12/2022,RENLA,4.2
18/12/2022,DWOZD,7.0
18/12/2022,OFLUR,21.2
18/12/2022,IHJVV,19.1
18/12/2022,YRZRK,5.8
18/12/2022,PEVHE,32.7
18/12/2022,UHBWY,28.9
18/12/2022,WVAXG,23.8
18/12/2022,TYZGZ,14.0
18/12/2022,WTKCW,21.0
18/12/2022,GSOCR,20.1
18/12/2022,RRVRV,9.2
18/12/2022,YQRWY,7.1
18/12/2022,XCTZF,12.7
18/12/2022,EGZIU,17.6
18/12/2022,JBMHV,7.0
18/12/2022,FDEQR,32.5
18/12/2022,AVJOM,24.2
18/12/2022,UMNEI,2.2
18/12/2022,SYZEI,21.9
18/12/2022,CWLTI,13.8
18/12/2022,RAZMS,28.9
18/12/2022,KBBZU,22.0
18/12/2022,WRHTT,27.9
18/12/2022,FXWQA,9.7
18/12/2022,EFTSM,10.2
18/12/2022,SOAYS,3.2
18/12/2022,BBEFC,19.7
18/12/2022,BPYMG,21.7
18/12/2022,AOUGH,29.3
18/12/2022,QDFYZ,7.0
18/12/2022,EOVWI,3.6
18/12/2022,ZEHVO,1.5
18/12/2022,QEUVP,27.6
18/12/2022,DHQPF,32.6
18/12/2022,WIYLF,15.0
18/12/2022,NFQPX,3.2
18/12/2022,WJXRS,25.4
18/12/2022,QWFAU,16.3
18/12/2022,SJFRM,13.3
18/12/2022,FQDLL,27.1
18/12/2022,FQEJP,22.4
18/12/2022,TEXZM,26.9
18/12/2022,FLUAV,8.4
18/12/2022,PFNNW,5.7
18/12/2022,MTLAN,14.2
18/12/2022,KLBZI,18.5
18/12/2022,YPQNJ,8.2
18/12/2022,BYGJD,2.9
18/12/2022,KRFTL,22.9
18/12/2022,JZTIE,1.7
18/12/2022,XIRCS,27.7
18/12/2022,WCJUH,13.1
18/12/2022,VQCVX,1.9
18/12/2022,ZOHFZ,18.8
18/12/2022,VCKJR,29.4
18/12/2022,NCQEO,23.7
18/12/2022,FFRKS,0.7
18/12/2022,JFCPE,1.0
18/12/2022,RSEJJ,24.4
18/12/2022,WNYKN,8.8
18/12/2022,QRZBZ,12.1
18/12/2022,RHMHZ,2.6
18/12/2022,EGPYK,27.6
18/12/2022,IAEQS,7.4
18/12/2022,WNZHM,13.5
18/12/2022,HSWFZ,24.9
18/12/2022,PYPJZ,28.8
18/12/2022,ICMCI,0.4
18/12/2022,HMZOK,30.1
18/12/2022,WCSMC,23.6
18/12/2022,HLWUD,6.7
18/12/2022,YKIQR,18.9
18/12/2022,UNFLJ,15.0
18/12/2022,WGEZY,1.1
18/12/2022,PLHLQ,1.0
18/12/2022,AYINV,2.7
18/12/2022,GUPXF,11.2
18/12/2022,BWFCD,25.8
18/12/2022,GYMNW,23.3
18/12/2022,HHCQN,14.5
18/12/2022,JJBIF,16.4
18/12/2022,TPEFG,8.5
18/12/2022,AOGUO,17.2
18/12/2022,UOANU,3.2
18/12/2022,XIUXL,16.9
18/12/2022,LUIYB,2.0
18/12/2022,QPBTK,11.4
18/12/2022,VTQBI,16.7
18/12/2022,SUMFL,28.5
18/12/2022,BWODT,21.8
18/12/2022,AWXSX,15.3
18/12/2022,ZTIFF,2.1
18/12/2022,DIMPP,26.0
18/12/2022,NNBOW,0.5
18/12/2022,UHAEI,27.2
18/12/2022,UZXCI,30.2
18/12/2022,OCZXI,23.4
18/12/2022,HEXAM,30.8
18/12/2022,UGQWT,21.6
18/12/2022,FHPKL,31.2
18/12/2022,ZFMCJ,23.2
18/12/2022,QRGCJ,32.2
18/12/2022,NVDCV,23.5
18/12/2022,ZGOGT,15.3
18/12/2022,CNWLE,21.2
18/12/2022,DDXDJ,12.5
18/12/2022,ZPBEH,3.0
18/12/2022,RWKHX,21.7
18/12/2022,GYTYQ,9.3
18/12/2022,QOSNH,20.8
18/12/2022,FIVYC,2.3
18/12/2022,EPHKD,15.3
18/12/2022,ABXRZ,21.5
18/12/2022,MTAMV,25.0
18/12/2022,PVCPM,25.3
18/12/2022,QFUAR,21.7
18/12/2022,QDXPS,12.4
18/12/2022,CNNCK,24.4
18/12/2022,ROFTR,20.0
18/12/2022,MDGNI,14.9
18/12/2022,EDPGQ,24.2
18/12/2022,CMCRZ,29.6
18/12/2022,ACDHA,26.5
18/12/2022,AMSHS,32.1
18/12/2022,NONYR,12.8
18/12/2022,TEAAU,11.5
18/12/2022,SZLHA,3.7
18/12/2022,SBJSB,26.3
18/12/2022,LPMOG,16.6
18/12/2022,TLWDX,21.0
18/12/2022,GPZNX,5.2
18/12/2022,QPHPP,15.3
18/12/2022,OVHSC,24.4
18/12/2022,IOAEM,4.4
18/12/2022,MLMJR,27.3
18/12/2022,DHBIW,8.5
18/12/2022,NZHRS,22.2
18/12/2022,MLVGY,23.4
18/12/2022,DKVRB,15.9
18/12/2022,BNVFU,3.8
18/12/2022,ANYUE,12.5
18/12/2022,LBIBC,29.1
30/03/2022,VYVGI,8.7
30/03/2022,USQAC,32.0
30/03/2022,IPWXM,28.8
30/03/2022,DENKA,30.4
30/03/2022,HUUUZ,11.1
30/03/2022,PQBLT,5.1
30/03/2022,QQAGC,15.3
30/03/2022,SQORR,21.7
30/03/2022,ZLNXH,28.3
30/03/2022,DSAII,7.0
30/03/2022,ZQVSU,28.5
30/03/2022,ZQLQF,11.2
30/03/2022,JUALF,30.8
30/03/2022,ODNJR,28.7
30/03/2022,QTKNK,22.6
30/03/2022,NPFFO,20.2
30/03/2022,VODXF,2.2
30/03/2022,TRETF,27.7
30/03/2022,DTMHI,10.0
30/03/2022,JZGDA,9.8
30/03/2022,FSABB,9.0
30/03/2022,YMYHI,30.7
30/03/2022,VASJU,27.5
30/03/2022,KXFFP,16.1
30/03/2022,ORGYD,25.5
30/03/2022,HLLJI,28.5
30/03/2022,NBZGO,29.2
30/03/2022,YGMWM,21.9
30/03/2022,WOVHE,30.9
30/03/2022,PXLGY,14.8
30/03/2022,YDTEU,26.8
30/03/2022,SLZLX,6.1
30/03/2022,XGKEN,32.1
30/03/2022,EABDR,13.0
30/03/2022,NNQIH,21.5
30/03/2022,FTCLW,25.2
30/03/2022,ZJPKS,3.4
30/03/2022,GTJRP,9.1
30/03/2022,XFDUL,0.0
30/03/2022,MXPAM,25.7
30/03/2022,PYJZU,9.6
30/03/2022,VUBPL,20.6
30/03/2022,SMCRS,10.5
30/03/2022,SSNQX,26.8
30/03/2022,MYEJE,24.5
30/03/2022,JYWGJ,24.5
30/03/2022,VBGYH,10.8
30/03/2022,ALXPA,27.1
30/03/2022,OYSCR,17.8
30/03/2022,VKYDS,8.0
30/03/2022,HHVXE,8.8
30/03/2022,GOLZK,0.3
30/03/2022,AAGGK,23.4
30/03/2022,CSCHI,14.8
30/03/2022,NSTZL,5.8
30/03/2022,WYEFJ,14.9
30/03/2022,NYPJG,20.5
30/03/2022,QHLNE,27.9
30/03/2022,GKGVE,10.0
30/03/2022,PIDOD,13.4
30/03/2022,EFTDM,8.7
30/03/2022,DMPLW,27.8
30/03/2022,RXCIP,23.2
30/03/2022,WKOUM,6.6
30/03/2022,IPXXJ,13.1
30/03/2022,XBEOU,22.2
30/03/2022,UFWMZ,24.6
30/03/2022,CGILB,10.3
30/03/2022,ICRWF,29.2
30/03/2022,HLOHY,8.3
30/03/2022,UQJIF,9.3
30/03/2022,GGBYI,8.6
30/03/2022,JMXMO,2.7
30/03/2022,MVIRX,8.2
30/03/2022,HMWPM,24.9
30/03/2022,WMQGI,31.4
30/03/2022,FDUYC,21.1
30/03/2022,GVFBA,15.5
30/03/2022,GUWNT,0.1
30/03/2022,APNMN,24.3
30/03/2022,NUGGK,4.9
30/03/2022,TYCYW,16.4
30/03/2022,AOBUQ,21.2
30/03/2022,WRZIC,17.0
30/03/2022,PALPN,3.1
30/03/2022,LSCQF,14.7
30/03/2022,SNUWB,14.8
30/03/2022,OOWLJ,7.2
30/03/2022,VZGRS,12.5
30/03/2022,SUWIW,16.6
30/03/2022,IPBHI,30.4
30/03/2022,YWEYG,9.2
30/03/2022,XIHWT,26.6
30/03/2022,JIXYP,8.5
30/03/2022,GWDFV,23.8
30/03/2022,LECCX,24.9
30/03/2022,MRWAB,3.4
30/03/2022,GRSHX,19.9
30/03/2022,DUNVK,17.9
30/03/2022,FIAJG,10.6
30/03/2022,FKCFL,3.2
